Match ID,Innings,Over,runs_in_over,wickets_in_over,balls_in_over,target_score,cum_runs_before_over,cum_wickets_before_over,cum_balls_before_over,overs_completed_before,balls_remaining_before_over,run_rate_so_far,runs_remaining,overs_remaining,req_run_rate,runs_last_over,runs_last_3_overs,wickets_last_3_overs,danger_over
1254104,2,1,2,0,6,157,0,0,0,0,120,0.0,157,19,8.263157894736842,0.0,0.0,0.0,0
1254104,2,2,12,0,6,157,2,0,6,1,114,2.0,155,18,8.61111111111111,2.0,2.0,0.0,1
1254104,2,3,6,1,6,157,14,0,12,2,108,7.0,143,17,8.411764705882353,12.0,14.0,0.0,1
1254104,2,4,14,0,6,157,20,1,18,3,102,6.666666666666667,137,16,8.5625,6.0,20.0,1.0,1
1254104,2,5,1,1,6,157,34,1,24,4,96,8.5,123,15,8.2,14.0,32.0,1.0,1
1254104,2,6,6,1,6,157,35,2,30,5,90,7.0,122,14,8.714285714285714,1.0,21.0,2.0,1
1254104,2,7,4,0,6,157,41,3,36,6,84,6.833333333333333,116,13,8.923076923076923,6.0,21.0,2.0,0
1254104,2,8,3,0,6,157,45,3,42,7,78,6.428571428571429,112,12,9.333333333333334,4.0,11.0,2.0,0
1254104,2,9,6,0,6,157,48,3,48,8,72,6.0,109,11,9.909090909090908,3.0,13.0,1.0,0
1254104,2,10,8,1,6,157,54,3,54,9,66,6.0,103,10,10.3,6.0,13.0,0.0,1
1254104,2,11,13,0,6,157,62,4,60,10,60,6.2,95,9,10.555555555555555,8.0,17.0,1.0,1
1254104,2,12,7,0,6,157,75,4,66,11,54,6.818181818181818,82,8,10.25,13.0,27.0,1.0,0
1254104,2,13,5,0,6,157,82,4,72,12,48,6.833333333333333,75,7,10.714285714285714,7.0,28.0,1.0,0
1254104,2,14,4,1,6,157,87,4,78,13,42,6.6923076923076925,70,6,11.666666666666666,5.0,25.0,0.0,1
1254104,2,15,6,1,6,157,91,5,84,14,36,6.5,66,5,13.2,4.0,16.0,1.0,1
1254104,2,16,7,0,6,157,97,6,90,15,30,6.466666666666667,60,4,15.0,6.0,15.0,2.0,0
1254104,2,17,4,0,6,157,104,6,96,16,24,6.5,53,3,17.666666666666668,7.0,17.0,2.0,0
1254104,2,18,10,0,6,157,108,6,102,17,18,6.352941176470588,49,2,24.5,4.0,17.0,1.0,0
1254104,2,19,15,0,6,157,118,6,108,18,12,6.555555555555555,39,1,39.0,10.0,21.0,0.0,1
1254104,2,20,3,2,6,157,133,6,114,19,6,7.0,24,0,0.0,15.0,29.0,0.0,1
1254108,1,1,7,0,6,166,0,0,0,0,120,0.0,166,19,8.736842105263158,0.0,0.0,0.0,0
1254108,1,2,3,1,6,166,7,0,6,1,114,7.0,159,18,8.833333333333334,7.0,7.0,0.0,1
1254108,1,3,5,0,6,166,10,1,12,2,108,5.0,156,17,9.176470588235293,3.0,10.0,1.0,0
1254108,1,4,16,0,6,166,15,1,18,3,102,5.0,151,16,9.4375,5.0,15.0,1.0,1
1254108,1,5,13,0,6,166,31,1,24,4,96,7.75,135,15,9.0,16.0,24.0,1.0,1
1254108,1,6,4,0,6,166,44,1,30,5,90,8.8,122,14,8.714285714285714,13.0,34.0,0.0,0
1254108,1,7,10,0,6,166,48,1,36,6,84,8.0,118,13,9.076923076923077,4.0,33.0,0.0,0
1254108,1,8,5,0,6,166,58,1,42,7,78,8.285714285714286,108,12,9.0,10.0,27.0,0.0,0
1254108,1,9,12,1,6,166,63,1,48,8,72,7.875,103,11,9.363636363636363,5.0,19.0,0.0,1
1254108,1,10,7,0,6,166,75,2,54,9,66,8.333333333333334,91,10,9.1,12.0,27.0,1.0,0
1254108,1,11,3,0,6,166,82,2,60,10,60,8.2,84,9,9.333333333333334,7.0,24.0,1.0,0
1254108,1,12,12,0,6,166,85,2,66,11,54,7.7272727272727275,81,8,10.125,3.0,22.0,1.0,1
1254108,1,13,12,0,6,166,97,2,72,12,48,8.083333333333334,69,7,9.857142857142858,12.0,22.0,0.0,1
1254108,1,14,8,0,6,166,109,2,78,13,42,8.384615384615385,57,6,9.5,12.0,27.0,0.0,0
1254108,1,15,2,0,6,166,117,2,84,14,36,8.357142857142858,49,5,9.8,8.0,32.0,0.0,0
1254108,1,16,7,1,6,166,119,2,90,15,30,7.933333333333334,47,4,11.75,2.0,22.0,0.0,1
1254108,1,17,13,0,6,166,126,3,96,16,24,7.875,40,3,13.333333333333334,7.0,17.0,1.0,1
1254108,1,18,17,0,6,166,139,3,102,17,18,8.176470588235293,27,2,13.5,13.0,22.0,1.0,1
1254108,1,19,6,2,6,166,156,3,108,18,12,8.666666666666666,10,1,10.0,17.0,37.0,1.0,1
1254108,1,20,3,1,6,166,162,5,114,19,6,8.526315789473685,4,0,0.0,6.0,36.0,2.0,1
1254108,2,1,5,0,6,166,0,0,0,0,120,0.0,166,19,8.736842105263158,0.0,0.0,0.0,0
1254108,2,2,5,0,6,166,5,0,6,1,114,5.0,161,18,8.944444444444445,5.0,5.0,0.0,0
1254108,2,3,17,0,6,166,10,0,12,2,108,5.0,156,17,9.176470588235293,5.0,10.0,0.0,1
1254108,2,4,9,0,6,166,27,0,18,3,102,9.0,139,16,8.6875,17.0,27.0,0.0,0
1254108,2,5,15,0,6,166,36,0,24,4,96,9.0,130,15,8.666666666666666,9.0,31.0,0.0,1
1254108,2,6,5,0,6,166,51,0,30,5,90,10.2,115,14,8.214285714285714,15.0,41.0,0.0,0
1254108,2,7,2,1,6,166,56,0,36,6,84,9.333333333333334,110,13,8.461538461538462,5.0,29.0,0.0,1
1254108,2,8,11,0,6,166,58,1,42,7,78,8.285714285714286,108,12,9.0,2.0,22.0,1.0,0
1254108,2,9,6,0,6,166,69,1,48,8,72,8.625,97,11,8.818181818181818,11.0,18.0,1.0,0
1254108,2,10,4,1,6,166,75,1,54,9,66,8.333333333333334,91,10,9.1,6.0,19.0,1.0,1
1254108,2,11,3,1,6,166,79,2,60,10,60,7.9,87,9,9.666666666666666,4.0,21.0,1.0,1
1254108,2,12,4,0,6,166,82,3,66,11,54,7.454545454545454,84,8,10.5,3.0,13.0,2.0,0
1254108,2,13,7,0,6,166,86,3,72,12,48,7.166666666666667,80,7,11.428571428571429,4.0,11.0,2.0,0
1254108,2,14,4,1,6,166,93,3,78,13,42,7.153846153846154,73,6,12.166666666666666,7.0,14.0,1.0,1
1254108,2,15,2,1,6,166,97,4,84,14,36,6.928571428571429,69,5,13.8,4.0,15.0,1.0,1
1254108,2,16,6,0,6,166,99,5,90,15,30,6.6,67,4,16.75,2.0,13.0,2.0,0
1254108,2,17,6,3,6,166,105,5,96,16,24,6.5625,61,3,20.333333333333332,6.0,12.0,2.0,1
1254108,2,18,0,1,6,166,111,8,102,17,18,6.529411764705882,55,2,27.5,6.0,14.0,4.0,1
1254108,2,19,0,1,1,166,111,9,108,18,12,6.166666666666667,55,1,55.0,0.0,12.0,4.0,1
1254112,1,1,7,0,6,130,0,0,0,0,120,0.0,130,19,6.842105263157895,0.0,0.0,0.0,0
1254112,1,2,5,1,6,130,7,0,6,1,114,7.0,123,18,6.833333333333333,7.0,7.0,0.0,1
1254112,1,3,9,0,6,130,12,1,12,2,108,6.0,118,17,6.9411764705882355,5.0,12.0,1.0,0
1254112,1,4,2,0,6,130,21,1,18,3,102,7.0,109,16,6.8125,9.0,21.0,1.0,0
1254112,1,5,9,0,6,130,23,1,24,4,96,5.75,107,15,7.133333333333334,2.0,16.0,1.0,0
1254112,1,6,3,0,6,130,32,1,30,5,90,6.4,98,14,7.0,9.0,20.0,0.0,0
1254112,1,7,5,1,6,130,35,1,36,6,84,5.833333333333333,95,13,7.3076923076923075,3.0,14.0,0.0,1
1254112,1,8,12,0,6,130,40,2,42,7,78,5.714285714285714,90,12,7.5,5.0,17.0,1.0,1
1254112,1,9,5,0,6,130,52,2,48,8,72,6.5,78,11,7.090909090909091,12.0,20.0,1.0,0
1254112,1,10,9,0,6,130,57,2,54,9,66,6.333333333333333,73,10,7.3,5.0,22.0,1.0,0
1254112,1,11,7,1,6,130,66,2,60,10,60,6.6,64,9,7.111111111111111,9.0,26.0,0.0,1
1254112,1,12,3,0,6,130,73,3,66,11,54,6.636363636363637,57,8,7.125,7.0,21.0,1.0,0
1254112,1,13,4,1,6,130,76,3,72,12,48,6.333333333333333,54,7,7.714285714285714,3.0,19.0,1.0,1
1254112,1,14,7,0,6,130,80,4,78,13,42,6.153846153846154,50,6,8.333333333333334,4.0,14.0,2.0,0
1254112,1,15,0,1,6,130,87,4,84,14,36,6.214285714285714,43,5,8.6,7.0,14.0,1.0,1
1254112,1,16,1,0,6,130,87,5,90,15,30,5.8,43,4,10.75,0.0,11.0,2.0,0
1254112,1,17,12,0,6,130,88,5,96,16,24,5.5,42,3,14.0,1.0,8.0,1.0,1
1254112,1,18,9,0,6,130,100,5,102,17,18,5.882352941176471,30,2,15.0,12.0,13.0,1.0,0
1254112,1,19,7,2,6,130,109,5,108,18,12,6.055555555555555,21,1,21.0,9.0,22.0,0.0,1
1254112,1,20,13,1,6,130,116,7,114,19,6,6.105263157894737,14,0,0.0,7.0,28.0,2.0,1
1254112,2,1,6,0,6,130,0,0,0,0,120,0.0,130,19,6.842105263157895,0.0,0.0,0.0,0
1254112,2,2,8,1,6,130,6,0,6,1,114,6.0,124,18,6.888888888888889,6.0,6.0,0.0,1
1254112,2,3,7,1,6,130,14,1,12,2,108,7.0,116,17,6.823529411764706,8.0,14.0,1.0,1
1254112,2,4,9,0,6,130,21,2,18,3,102,7.0,109,16,6.8125,7.0,21.0,2.0,0
1254112,2,5,5,1,6,130,30,2,24,4,96,7.5,100,15,6.666666666666667,9.0,24.0,2.0,1
1254112,2,6,11,0,6,130,35,3,30,5,90,7.0,95,14,6.785714285714286,5.0,21.0,2.0,0
1254112,2,7,5,0,6,130,46,3,36,6,84,7.666666666666667,84,13,6.461538461538462,11.0,25.0,1.0,0
1254112,2,8,4,0,6,130,51,3,42,7,78,7.285714285714286,79,12,6.583333333333333,5.0,21.0,1.0,0
1254112,2,9,5,1,6,130,55,3,48,8,72,6.875,75,11,6.818181818181818,4.0,20.0,0.0,1
1254112,2,10,5,0,6,130,60,4,54,9,66,6.666666666666667,70,10,7.0,5.0,14.0,1.0,0
1254112,2,11,9,0,6,130,65,4,60,10,60,6.5,65,9,7.222222222222222,5.0,14.0,1.0,0
1254112,2,12,6,1,6,130,74,4,66,11,54,6.7272727272727275,56,8,7.0,9.0,19.0,1.0,1
1254112,2,13,13,0,6,130,80,5,72,12,48,6.666666666666667,50,7,7.142857142857143,6.0,20.0,1.0,1
1254112,2,14,1,1,6,130,93,5,78,13,42,7.153846153846154,37,6,6.166666666666667,13.0,28.0,1.0,1
1254112,2,15,6,0,6,130,94,6,84,14,36,6.714285714285714,36,5,7.2,1.0,20.0,2.0,0
1254112,2,16,5,0,6,130,100,6,90,15,30,6.666666666666667,30,4,7.5,6.0,20.0,1.0,0
1254112,2,17,6,0,6,130,105,6,96,16,24,6.5625,25,3,8.333333333333334,5.0,12.0,1.0,0
1254112,2,18,8,0,6,130,111,6,102,17,18,6.529411764705882,19,2,9.5,6.0,17.0,0.0,0
1254112,2,19,7,0,6,130,119,6,108,18,12,6.611111111111111,11,1,11.0,8.0,19.0,0.0,0
1254112,2,20,6,0,1,130,126,6,114,19,6,6.631578947368421,4,0,0.0,7.0,21.0,0.0,0
1304048,1,1,10,0,6,178,0,0,0,0,120,0.0,178,19,9.368421052631579,0.0,0.0,0.0,0
1304048,1,2,6,0,6,178,10,0,6,1,114,10.0,168,18,9.333333333333334,10.0,10.0,0.0,0
1304048,1,3,9,0,6,178,16,0,12,2,108,8.0,162,17,9.529411764705882,6.0,16.0,0.0,0
1304048,1,4,7,0,6,178,25,0,18,3,102,8.333333333333334,153,16,9.5625,9.0,25.0,0.0,0
1304048,1,5,16,0,6,178,32,0,24,4,96,8.0,146,15,9.733333333333333,7.0,22.0,0.0,1
1304048,1,6,5,0,6,178,48,0,30,5,90,9.6,130,14,9.285714285714286,16.0,32.0,0.0,0
1304048,1,7,3,0,6,178,53,0,36,6,84,8.833333333333334,125,13,9.615384615384615,5.0,28.0,0.0,0
1304048,1,8,9,0,6,178,56,0,42,7,78,8.0,122,12,10.166666666666666,3.0,24.0,0.0,0
1304048,1,9,4,1,6,178,65,0,48,8,72,8.125,113,11,10.272727272727273,9.0,17.0,0.0,1
1304048,1,10,10,0,6,178,69,1,54,9,66,7.666666666666667,109,10,10.9,4.0,16.0,1.0,0
1304048,1,11,6,1,6,178,79,1,60,10,60,7.9,99,9,11.0,10.0,23.0,1.0,1
1304048,1,12,6,0,6,178,85,2,66,11,54,7.7272727272727275,93,8,11.625,6.0,20.0,2.0,0
1304048,1,13,13,0,6,178,91,2,72,12,48,7.583333333333333,87,7,12.428571428571429,6.0,22.0,1.0,1
1304048,1,14,9,0,6,178,104,2,78,13,42,8.0,74,6,12.333333333333334,13.0,25.0,1.0,0
1304048,1,15,5,1,6,178,113,2,84,14,36,8.071428571428571,65,5,13.0,9.0,28.0,0.0,1
1304048,1,16,5,1,6,178,118,3,90,15,30,7.866666666666666,60,4,15.0,5.0,27.0,1.0,1
1304048,1,17,14,0,6,178,123,4,96,16,24,7.6875,55,3,18.333333333333332,5.0,19.0,2.0,1
1304048,1,18,11,0,6,178,137,4,102,17,18,8.058823529411764,41,2,20.5,14.0,24.0,2.0,0
1304048,1,19,11,1,6,178,148,4,108,18,12,8.222222222222221,30,1,30.0,11.0,30.0,1.0,1
1304048,1,20,18,0,6,178,159,5,114,19,6,8.368421052631579,19,0,0.0,11.0,36.0,1.0,1
1304048,2,1,12,0,6,178,0,0,0,0,120,0.0,178,19,9.368421052631579,0.0,0.0,0.0,1
1304048,2,2,9,0,6,178,12,0,6,1,114,12.0,166,18,9.222222222222221,12.0,12.0,0.0,0
1304048,2,3,9,0,6,178,21,0,12,2,108,10.5,157,17,9.235294117647058,9.0,21.0,0.0,0
1304048,2,4,1,2,6,178,30,0,18,3,102,10.0,148,16,9.25,9.0,30.0,0.0,1
1304048,2,5,9,1,6,178,31,2,24,4,96,7.75,147,15,9.8,1.0,19.0,2.0,1
1304048,2,6,6,0,6,178,40,3,30,5,90,8.0,138,14,9.857142857142858,9.0,19.0,3.0,0
1304048,2,7,12,0,6,178,46,3,36,6,84,7.666666666666667,132,13,10.153846153846153,6.0,16.0,3.0,1
1304048,2,8,4,0,6,178,58,3,42,7,78,8.285714285714286,120,12,10.0,12.0,27.0,1.0,0
1304048,2,9,8,0,6,178,62,3,48,8,72,7.75,116,11,10.545454545454545,4.0,22.0,0.0,0
1304048,2,10,7,2,6,178,70,3,54,9,66,7.777777777777778,108,10,10.8,8.0,24.0,0.0,1
1304048,2,11,14,0,6,178,77,5,60,10,60,7.7,101,9,11.222222222222221,7.0,19.0,2.0,1
1304048,2,12,3,0,6,178,91,5,66,11,54,8.272727272727273,87,8,10.875,14.0,29.0,2.0,0
1304048,2,13,9,0,6,178,94,5,72,12,48,7.833333333333333,84,7,12.0,3.0,24.0,2.0,0
1304048,2,14,10,1,6,178,103,5,78,13,42,7.923076923076923,75,6,12.5,9.0,26.0,0.0,1
1304048,2,15,9,0,6,178,113,6,84,14,36,8.071428571428571,65,5,13.0,10.0,22.0,1.0,0
1304048,2,16,15,0,6,178,122,6,90,15,30,8.133333333333333,56,4,14.0,9.0,28.0,1.0,1
1304048,2,17,13,0,6,178,137,6,96,16,24,8.5625,41,3,13.666666666666666,15.0,34.0,1.0,1
1304048,2,18,24,0,6,178,150,6,102,17,18,8.823529411764707,28,2,14.0,13.0,37.0,0.0,1
1304048,2,19,5,0,2,178,174,6,108,18,12,9.666666666666666,4,1,4.0,24.0,52.0,0.0,0
1304049,1,1,1,0,6,206,0,0,0,0,120,0.0,206,19,10.842105263157896,0.0,0.0,0.0,0
1304049,1,2,11,0,6,206,1,0,6,1,114,1.0,205,18,11.38888888888889,1.0,1.0,0.0,0
1304049,1,3,11,0,6,206,12,0,12,2,108,6.0,194,17,11.411764705882353,11.0,12.0,0.0,0
1304049,1,4,2,0,6,206,23,0,18,3,102,7.666666666666667,183,16,11.4375,11.0,23.0,0.0,0
1304049,1,5,6,0,6,206,25,0,24,4,96,6.25,181,15,12.066666666666666,2.0,24.0,0.0,0
1304049,1,6,10,0,6,206,31,0,30,5,90,6.2,175,14,12.5,6.0,19.0,0.0,0
1304049,1,7,9,1,6,206,41,0,36,6,84,6.833333333333333,165,13,12.692307692307692,10.0,18.0,0.0,1
1304049,1,8,4,0,6,206,50,1,42,7,78,7.142857142857143,156,12,13.0,9.0,25.0,1.0,0
1304049,1,9,3,0,6,206,54,1,48,8,72,6.75,152,11,13.818181818181818,4.0,23.0,1.0,0
1304049,1,10,13,0,6,206,57,1,54,9,66,6.333333333333333,149,10,14.9,3.0,16.0,1.0,1
1304049,1,11,8,0,6,206,70,1,60,10,60,7.0,136,9,15.11111111111111,13.0,20.0,0.0,0
1304049,1,12,14,0,6,206,78,1,66,11,54,7.090909090909091,128,8,16.0,8.0,24.0,0.0,1
1304049,1,13,23,0,6,206,92,1,72,12,48,7.666666666666667,114,7,16.285714285714285,14.0,35.0,0.0,1
1304049,1,14,21,0,6,206,115,1,78,13,42,8.846153846153847,91,6,15.166666666666666,23.0,45.0,0.0,1
1304049,1,15,6,0,6,206,136,1,84,14,36,9.714285714285714,70,5,14.0,21.0,58.0,0.0,0
1304049,1,16,16,0,6,206,142,1,90,15,30,9.466666666666667,64,4,16.0,6.0,50.0,0.0,1
1304049,1,17,10,0,6,206,158,1,96,16,24,9.875,48,3,16.0,16.0,43.0,0.0,0
1304049,1,18,3,1,6,206,168,1,102,17,18,9.882352941176471,38,2,19.0,10.0,32.0,0.0,1
1304049,1,19,18,0,6,206,171,2,108,18,12,9.5,35,1,35.0,3.0,29.0,1.0,1
1304049,1,20,16,0,6,206,189,2,114,19,6,9.947368421052632,17,0,0.0,18.0,31.0,1.0,1
1304049,2,1,7,0,6,206,0,0,0,0,120,0.0,206,19,10.842105263157896,0.0,0.0,0.0,0
1304049,2,2,15,0,6,206,7,0,6,1,114,7.0,199,18,11.055555555555555,7.0,7.0,0.0,1
1304049,2,3,6,0,6,206,22,0,12,2,108,11.0,184,17,10.823529411764707,15.0,22.0,0.0,0
1304049,2,4,14,0,6,206,28,0,18,3,102,9.333333333333334,178,16,11.125,6.0,28.0,0.0,1
1304049,2,5,15,0,6,206,42,0,24,4,96,10.5,164,15,10.933333333333334,14.0,35.0,0.0,1
1304049,2,6,6,0,6,206,57,0,30,5,90,11.4,149,14,10.642857142857142,15.0,35.0,0.0,0
1304049,2,7,8,0,6,206,63,0,36,6,84,10.5,143,13,11.0,6.0,35.0,0.0,0
1304049,2,8,4,1,6,206,71,0,42,7,78,10.142857142857142,135,12,11.25,8.0,29.0,0.0,1
1304049,2,9,9,0,6,206,75,1,48,8,72,9.375,131,11,11.909090909090908,4.0,18.0,1.0,0
1304049,2,10,13,0,6,206,84,1,54,9,66,9.333333333333334,122,10,12.2,9.0,21.0,1.0,1
1304049,2,11,19,0,6,206,97,1,60,10,60,9.7,109,9,12.11111111111111,13.0,26.0,1.0,1
1304049,2,12,6,1,6,206,116,1,66,11,54,10.545454545454545,90,8,11.25,19.0,41.0,0.0,1
1304049,2,13,17,0,6,206,122,2,72,12,48,10.166666666666666,84,7,12.0,6.0,38.0,1.0,1
1304049,2,14,6,2,6,206,139,2,78,13,42,10.692307692307692,67,6,11.166666666666666,17.0,42.0,1.0,1
1304049,2,15,11,1,6,206,145,4,84,14,36,10.357142857142858,61,5,12.2,6.0,29.0,3.0,1
1304049,2,16,6,0,6,206,156,5,90,15,30,10.4,50,4,12.5,11.0,34.0,3.0,0
1304049,2,17,8,0,6,206,162,5,96,16,24,10.125,44,3,14.666666666666666,6.0,23.0,3.0,0
1304049,2,18,25,0,6,206,170,5,102,17,18,10.0,36,2,18.0,8.0,25.0,1.0,1
1304049,2,19,13,0,6,206,195,5,108,18,12,10.833333333333334,11,1,11.0,25.0,39.0,0.0,1
1304053,1,1,14,0,6,211,0,0,0,0,120,0.0,211,19,11.105263157894736,0.0,0.0,0.0,1
1304053,1,2,12,0,6,211,14,0,6,1,114,14.0,197,18,10.944444444444445,14.0,14.0,0.0,1
1304053,1,3,2,1,6,211,26,0,12,2,108,13.0,185,17,10.882352941176471,12.0,26.0,0.0,1
1304053,1,4,11,0,6,211,28,1,18,3,102,9.333333333333334,183,16,11.4375,2.0,28.0,1.0,0
1304053,1,5,18,0,6,211,39,1,24,4,96,9.75,172,15,11.466666666666667,11.0,25.0,1.0,1
1304053,1,6,16,0,6,211,57,1,30,5,90,11.4,154,14,11.0,18.0,31.0,1.0,1
1304053,1,7,9,0,6,211,73,1,36,6,84,12.166666666666666,138,13,10.615384615384615,16.0,45.0,0.0,0
1304053,1,8,5,1,6,211,82,1,42,7,78,11.714285714285714,129,12,10.75,9.0,43.0,0.0,1
1304053,1,9,12,0,6,211,87,2,48,8,72,10.875,124,11,11.272727272727273,5.0,30.0,1.0,1
1304053,1,10,7,0,6,211,99,2,54,9,66,11.0,112,10,11.2,12.0,26.0,1.0,0
1304053,1,11,6,1,6,211,106,2,60,10,60,10.6,105,9,11.666666666666666,7.0,24.0,1.0,1
1304053,1,12,6,0,6,211,112,3,66,11,54,10.181818181818182,99,8,12.375,6.0,25.0,1.0,0
1304053,1,13,12,0,6,211,118,3,72,12,48,9.833333333333334,93,7,13.285714285714286,6.0,19.0,1.0,1
1304053,1,14,6,0,6,211,130,3,78,13,42,10.0,81,6,13.5,12.0,24.0,1.0,0
1304053,1,15,11,0,6,211,136,3,84,14,36,9.714285714285714,75,5,15.0,6.0,24.0,0.0,0
1304053,1,16,15,0,6,211,147,3,90,15,30,9.8,64,4,16.0,11.0,29.0,0.0,1
1304053,1,17,10,1,6,211,162,3,96,16,24,10.125,49,3,16.333333333333332,15.0,32.0,0.0,1
1304053,1,18,16,0,6,211,172,4,102,17,18,10.117647058823529,39,2,19.5,10.0,36.0,1.0,1
1304053,1,19,11,1,6,211,188,4,108,18,12,10.444444444444445,23,1,23.0,16.0,41.0,1.0,1
1304053,1,20,11,2,6,211,199,5,114,19,6,10.473684210526315,12,0,0.0,11.0,37.0,2.0,1
1304053,2,1,2,0,6,211,0,0,0,0,120,0.0,211,19,11.105263157894736,0.0,0.0,0.0,0
1304053,2,2,9,0,6,211,2,0,6,1,114,2.0,209,18,11.61111111111111,2.0,2.0,0.0,0
1304053,2,3,13,0,6,211,11,0,12,2,108,5.5,200,17,11.764705882352942,9.0,11.0,0.0,1
1304053,2,4,12,0,6,211,24,0,18,3,102,8.0,187,16,11.6875,13.0,24.0,0.0,1
1304053,2,5,15,0,6,211,36,0,24,4,96,9.0,175,15,11.666666666666666,12.0,34.0,0.0,1
1304053,2,6,4,0,6,211,51,0,30,5,90,10.2,160,14,11.428571428571429,15.0,40.0,0.0,0
1304053,2,7,11,0,6,211,55,0,36,6,84,9.166666666666666,156,13,12.0,4.0,31.0,0.0,0
1304053,2,8,14,0,6,211,66,0,42,7,78,9.428571428571429,145,12,12.083333333333334,11.0,30.0,0.0,1
1304053,2,9,10,0,6,211,80,0,48,8,72,10.0,131,11,11.909090909090908,14.0,29.0,0.0,0
1304053,2,10,8,0,6,211,90,0,54,9,66,10.0,121,10,12.1,10.0,35.0,0.0,0
1304053,2,11,8,1,6,211,98,0,60,10,60,9.8,113,9,12.555555555555555,8.0,32.0,0.0,1
1304053,2,12,8,1,6,211,106,1,66,11,54,9.636363636363637,105,8,13.125,8.0,26.0,1.0,1
1304053,2,13,8,0,6,211,114,2,72,12,48,9.5,97,7,13.857142857142858,8.0,24.0,2.0,0
1304053,2,14,15,0,6,211,122,2,78,13,42,9.384615384615385,89,6,14.833333333333334,8.0,24.0,2.0,1
1304053,2,15,7,1,6,211,137,2,84,14,36,9.785714285714286,74,5,14.8,15.0,31.0,1.0,1
1304053,2,16,12,0,6,211,144,3,90,15,30,9.6,67,4,16.75,7.0,30.0,1.0,1
1304053,2,17,9,0,6,211,156,3,96,16,24,9.75,55,3,18.333333333333332,12.0,34.0,1.0,0
1304053,2,18,12,1,6,211,165,3,102,17,18,9.705882352941176,46,2,23.0,9.0,28.0,1.0,1
1304053,2,19,25,0,6,211,177,4,108,18,12,9.833333333333334,34,1,34.0,12.0,33.0,1.0,1
1304053,2,20,9,0,3,211,202,4,114,19,6,10.631578947368421,9,0,0.0,25.0,46.0,1.0,0
1304065,1,1,10,0,6,216,0,0,0,0,120,0.0,216,19,11.368421052631579,0.0,0.0,0.0,0
1304065,1,2,10,0,6,216,10,0,6,1,114,10.0,206,18,11.444444444444445,10.0,10.0,0.0,0
1304065,1,3,14,0,6,216,20,0,12,2,108,10.0,196,17,11.529411764705882,10.0,20.0,0.0,1
1304065,1,4,16,0,6,216,34,0,18,3,102,11.333333333333334,182,16,11.375,14.0,34.0,0.0,1
1304065,1,5,8,0,6,216,50,0,24,4,96,12.5,166,15,11.066666666666666,16.0,40.0,0.0,0
1304065,1,6,10,0,6,216,58,0,30,5,90,11.6,158,14,11.285714285714286,8.0,38.0,0.0,0
1304065,1,7,5,0,6,216,68,0,36,6,84,11.333333333333334,148,13,11.384615384615385,10.0,34.0,0.0,0
1304065,1,8,14,0,6,216,73,0,42,7,78,10.428571428571429,143,12,11.916666666666666,5.0,23.0,0.0,1
1304065,1,9,6,1,6,216,87,0,48,8,72,10.875,129,11,11.727272727272727,14.0,29.0,0.0,1
1304065,1,10,8,0,6,216,93,1,54,9,66,10.333333333333334,123,10,12.3,6.0,25.0,1.0,0
1304065,1,11,24,0,6,216,101,1,60,10,60,10.1,115,9,12.777777777777779,8.0,28.0,1.0,1
1304065,1,12,12,0,6,216,125,1,66,11,54,11.363636363636363,91,8,11.375,24.0,38.0,1.0,1
1304065,1,13,11,1,6,216,137,1,72,12,48,11.416666666666666,79,7,11.285714285714286,12.0,44.0,0.0,1
1304065,1,14,3,1,6,216,148,2,78,13,42,11.384615384615385,68,6,11.333333333333334,11.0,47.0,1.0,1
1304065,1,15,10,0,6,216,151,3,84,14,36,10.785714285714286,65,5,13.0,3.0,26.0,2.0,0
1304065,1,16,1,1,6,216,161,3,90,15,30,10.733333333333333,55,4,13.75,10.0,24.0,2.0,1
1304065,1,17,5,1,6,216,162,4,96,16,24,10.125,54,3,18.0,1.0,14.0,2.0,1
1304065,1,18,9,0,6,216,167,5,102,17,18,9.823529411764707,49,2,24.5,5.0,16.0,2.0,0
1304065,1,19,23,0,6,216,176,5,108,18,12,9.777777777777779,40,1,40.0,9.0,15.0,2.0,1
1304065,1,20,16,0,6,216,199,5,114,19,6,10.473684210526315,17,0,0.0,23.0,37.0,1.0,1
1304065,2,1,2,0,6,216,0,0,0,0,120,0.0,216,19,11.368421052631579,0.0,0.0,0.0,0
1304065,2,2,14,0,6,216,2,0,6,1,114,2.0,214,18,11.88888888888889,2.0,2.0,0.0,1
1304065,2,3,10,1,6,216,16,0,12,2,108,8.0,200,17,11.764705882352942,14.0,16.0,0.0,1
1304065,2,4,12,0,6,216,26,1,18,3,102,8.666666666666666,190,16,11.875,10.0,26.0,1.0,1
1304065,2,5,2,1,6,216,38,1,24,4,96,9.5,178,15,11.866666666666667,12.0,36.0,1.0,1
1304065,2,6,3,0,6,216,40,2,30,5,90,8.0,176,14,12.571428571428571,2.0,24.0,2.0,0
1304065,2,7,8,0,6,216,43,2,36,6,84,7.166666666666667,173,13,13.307692307692308,3.0,17.0,1.0,0
1304065,2,8,10,0,6,216,51,2,42,7,78,7.285714285714286,165,12,13.75,8.0,13.0,1.0,0
1304065,2,9,13,0,6,216,61,2,48,8,72,7.625,155,11,14.090909090909092,10.0,21.0,0.0,1
